txn_id,scenario_id,date,account_id,counterparty,description,amount,currency,amount_usd,recovered,fx_rate,evidence,problems
TXN-B4-0023,B4,2025-12-23,ACC-7204,Juniper Office Supplies LP Ltd,Social tax remittance — Atyrau terminal 2025,-8272816.97,USD,-8272816.97,0,,,
TXN-P2-0048,P2,2025-12-23,ACC-7802,Dunmore Courier Services Holding,Tax penalty settlement charge 2025,-245067.17,USD,-245067.17,0,,,
TXN-P4-0011,P4,2025-12-23,ACC-7804,Hartley Logistics Associates (Atyrau terminal),"Tax assessment reversal — Karaganda yard, June 2025",8005272.76,USD,8005272.76,0,,,
TXN-P9-0051,P9,2025-12-24,ACC-7809,Hartley Logistics Associates,Regional marketing campaign production — Zhezkazgan compound,-680651.1,USD,-680651.1,0,,,
TXN-P9-0008,P9,2025-12-25,ACC-7809,Hartley Consulting LLC,Withholding tax reclaim received — Zhezkazgan compound,5133778.18,USD,5133778.18,0,,,
TXN-B4-0045,B4,2025-12-26,ACC-7204,Foxridge Power LLC Works,Tax overpayment refunded — Q2 2025,438746.22,USD,438746.22,0,,,
TXN-P3-0044,P3,2025-12-26,ACC-7803,Cedarville Property Inc,Revolver interest — instalment 2 2025,-3331769.29,USD,-3331769.29,0,,,
TXN-P7-0005,P7,2025-12-26,ACC-7807,Pioneer Payroll Bureau (Kyzylorda station),"Payroll for security detail — Kyzylorda station, period 04",-6770546.94,USD,-6770546.94,0,,,
TXN-P10-0015,P10,2025-12-28,ACC-7810,Beacon Tax Advisors,"Interest on export credit line — Semey base, December",-920041.07,USD,-920041.07,0,,,
TXN-P6-0010,P6,2025-12-29,ACC-7806,Dunmore Property LLC Holding,Corporate income tax instalment — Semey base,-2100935.52,USD,-2100935.52,0,,,
TXN-P7-0016,P7,2025-12-29,ACC-7807,Dunmore Payroll Corp (Pavlodar block),Cold store lease — August 2025,-4160796.31,USD,-4160796.31,0,,,
TXN-P8-0035,P8,2025-12-29,ACC-7808,Ironwood Courier Co (Oskemen unit),"Customer newsletter marketing production — Zhezkazgan compound, September",-142950.51,USD,-142950.51,0,,,
TXN-P7-0014,P7,2025-12-31,ACC-7807,Glenwood Building Services Solutions Enterprise (Semey base),"Term loan interest — Semey base, July 2025",-1021668.67,USD,-1021668.67,0,,,
TXN-P8-0034,P8,2025-12-31,ACC-7808,Foxridge Tax Advisory Corp,Product launch ad campaign — March 2025,-323730.94,USD,-323730.94,0,,,
TXN-P8-0043,P8,2025-12-31,ACC-7808,Ironwood Water Works Associates,Professional indemnity insurance — Taraz site,-1059444.21,USD,-1059444.21,0,,,
